,State,Total Cases-State,New Cases-State,Total Deaths-State,New Deaths-State,Fatality Rate-State,Date-State
9801,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9800,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9799,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9798,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9797,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9796,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9795,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9794,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9760,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9759,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9758,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9711,California,852410,3334,16567,81,0.0194,2020-10-10
9724,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9723,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9722,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9721,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9720,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9719,California,852410,3334,16567,81,0.0194,2020-10-10
9718,California,852410,3334,16567,81,0.0194,2020-10-10
9717,California,852410,3334,16567,81,0.0194,2020-10-10
9716,California,852410,3334,16567,81,0.0194,2020-10-10
9715,California,852410,3334,16567,81,0.0194,2020-10-10
9714,California,852410,3334,16567,81,0.0194,2020-10-10
9713,California,852410,3334,16567,81,0.0194,2020-10-10
9712,California,852410,3334,16567,81,0.0194,2020-10-10
9710,California,852410,3334,16567,81,0.0194,2020-10-10
9726,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9709,California,852410,3334,16567,81,0.0194,2020-10-10
9708,California,852410,3334,16567,81,0.0194,2020-10-10
9707,California,852410,3334,16567,81,0.0194,2020-10-10
9706,California,852410,3334,16567,81,0.0194,2020-10-10
9705,California,852410,3334,16567,81,0.0194,2020-10-10
9704,California,852410,3334,16567,81,0.0194,2020-10-10
9703,California,852410,3334,16567,81,0.0194,2020-10-10
9702,California,852410,3334,16567,81,0.0194,2020-10-10
9701,California,852410,3334,16567,81,0.0194,2020-10-10
9700,California,852410,3334,16567,81,0.0194,2020-10-10
9699,California,852410,3334,16567,81,0.0194,2020-10-10
9698,California,852410,3334,16567,81,0.0194,2020-10-10
9697,California,852410,3334,16567,81,0.0194,2020-10-10
9725,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9727,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9757,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9743,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9756,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9755,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9754,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9753,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9752,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9751,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9750,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9749,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9748,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9747,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9746,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9745,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9744,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9742,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9728,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9741,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9740,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9739,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9738,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9737,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9736,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9735,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9734,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9733,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9732,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9731,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9730,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9729,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9566,California,852410,3334,16567,81,0.0194,2020-10-10
9565,California,852410,3334,16567,81,0.0194,2020-10-10
9564,California,852410,3334,16567,81,0.0194,2020-10-10
9435,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9401,California,852410,3334,16567,81,0.0194,2020-10-10
9400,California,852410,3334,16567,81,0.0194,2020-10-10
9399,California,852410,3334,16567,81,0.0194,2020-10-10
9398,California,852410,3334,16567,81,0.0194,2020-10-10
9397,California,852410,3334,16567,81,0.0194,2020-10-10
9396,California,852410,3334,16567,81,0.0194,2020-10-10
9395,California,852410,3334,16567,81,0.0194,2020-10-10
9394,California,852410,3334,16567,81,0.0194,2020-10-10
9393,California,852410,3334,16567,81,0.0194,2020-10-10
9392,California,852410,3334,16567,81,0.0194,2020-10-10
9391,California,852410,3334,16567,81,0.0194,2020-10-10
9390,California,852410,3334,16567,81,0.0194,2020-10-10
9389,California,852410,3334,16567,81,0.0194,2020-10-10
9388,California,852410,3334,16567,81,0.0194,2020-10-10
9387,California,852410,3334,16567,81,0.0194,2020-10-10
9386,California,852410,3334,16567,81,0.0194,2020-10-10
9385,California,852410,3334,16567,81,0.0194,2020-10-10
9384,California,852410,3334,16567,81,0.0194,2020-10-10
9383,California,852410,3334,16567,81,0.0194,2020-10-10
9382,California,852410,3334,16567,81,0.0194,2020-10-10
9381,California,852410,3334,16567,81,0.0194,2020-10-10
9380,California,852410,3334,16567,81,0.0194,2020-10-10
9379,California,852410,3334,16567,81,0.0194,2020-10-10
9378,California,852410,3334,16567,81,0.0194,2020-10-10
9377,California,852410,3334,16567,81,0.0194,2020-10-10
9376,California,852410,3334,16567,81,0.0194,2020-10-10
9375,California,852410,3334,16567,81,0.0194,2020-10-10
9374,California,852410,3334,16567,81,0.0194,2020-10-10
9373,California,852410,3334,16567,81,0.0194,2020-10-10
9402,California,852410,3334,16567,81,0.0194,2020-10-10
9403,California,852410,3334,16567,81,0.0194,2020-10-10
9404,California,852410,3334,16567,81,0.0194,2020-10-10
9420,California,852410,3334,16567,81,0.0194,2020-10-10
9433,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9432,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9431,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9430,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9429,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9428,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9427,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9426,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9425,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9424,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9423,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9422,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9421,California,852410,3334,16567,81,0.0194,2020-10-10
9419,California,852410,3334,16567,81,0.0194,2020-10-10
9405,California,852410,3334,16567,81,0.0194,2020-10-10
9418,California,852410,3334,16567,81,0.0194,2020-10-10
9417,California,852410,3334,16567,81,0.0194,2020-10-10
9416,California,852410,3334,16567,81,0.0194,2020-10-10
9415,California,852410,3334,16567,81,0.0194,2020-10-10
9414,California,852410,3334,16567,81,0.0194,2020-10-10
9413,California,852410,3334,16567,81,0.0194,2020-10-10
9412,California,852410,3334,16567,81,0.0194,2020-10-10
9411,California,852410,3334,16567,81,0.0194,2020-10-10
9410,California,852410,3334,16567,81,0.0194,2020-10-10
9409,California,852410,3334,16567,81,0.0194,2020-10-10
9408,California,852410,3334,16567,81,0.0194,2020-10-10
9407,California,852410,3334,16567,81,0.0194,2020-10-10
9406,California,852410,3334,16567,81,0.0194,2020-10-10
9372,California,852410,3334,16567,81,0.0194,2020-10-10
9371,California,852410,3334,16567,81,0.0194,2020-10-10
9370,California,852410,3334,16567,81,0.0194,2020-10-10
9323,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9336,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9335,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9334,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9333,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9332,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9331,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9330,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9329,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9328,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9327,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9326,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9325,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9324,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9322,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9338,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9321,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9320,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9319,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9318,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9317,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9316,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9315,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9314,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9313,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9312,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9311,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9310,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9309,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9337,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9339,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9369,California,852410,3334,16567,81,0.0194,2020-10-10
9355,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9368,California,852410,3334,16567,81,0.0194,2020-10-10
9367,California,852410,3334,16567,81,0.0194,2020-10-10
9366,California,852410,3334,16567,81,0.0194,2020-10-10
9365,California,852410,3334,16567,81,0.0194,2020-10-10
9364,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9363,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9362,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9361,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9360,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9359,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9358,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9357,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9356,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9354,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9340,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9353,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9352,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9351,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9350,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9349,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9348,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9347,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9346,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9345,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9344,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9343,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9342,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9341,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9434,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9436,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9563,California,852410,3334,16567,81,0.0194,2020-10-10
9437,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9530,California,852410,3334,16567,81,0.0194,2020-10-10
9529,California,852410,3334,16567,81,0.0194,2020-10-10
9528,California,852410,3334,16567,81,0.0194,2020-10-10
9527,California,852410,3334,16567,81,0.0194,2020-10-10
9526,California,852410,3334,16567,81,0.0194,2020-10-10
9525,California,852410,3334,16567,81,0.0194,2020-10-10
9524,California,852410,3334,16567,81,0.0194,2020-10-10
9523,California,852410,3334,16567,81,0.0194,2020-10-10
9522,California,852410,3334,16567,81,0.0194,2020-10-10
9521,California,852410,3334,16567,81,0.0194,2020-10-10
9520,California,852410,3334,16567,81,0.0194,2020-10-10
9519,California,852410,3334,16567,81,0.0194,2020-10-10
9518,California,852410,3334,16567,81,0.0194,2020-10-10
9517,California,852410,3334,16567,81,0.0194,2020-10-10
9516,California,852410,3334,16567,81,0.0194,2020-10-10
9515,California,852410,3334,16567,81,0.0194,2020-10-10
9514,California,852410,3334,16567,81,0.0194,2020-10-10
9513,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9512,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9511,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9510,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9509,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9508,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9507,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9506,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9505,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9504,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9503,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9502,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9531,California,852410,3334,16567,81,0.0194,2020-10-10
9532,California,852410,3334,16567,81,0.0194,2020-10-10
9533,California,852410,3334,16567,81,0.0194,2020-10-10
9549,California,852410,3334,16567,81,0.0194,2020-10-10
9562,California,852410,3334,16567,81,0.0194,2020-10-10
9561,California,852410,3334,16567,81,0.0194,2020-10-10
9560,California,852410,3334,16567,81,0.0194,2020-10-10
9559,California,852410,3334,16567,81,0.0194,2020-10-10
9558,California,852410,3334,16567,81,0.0194,2020-10-10
9557,California,852410,3334,16567,81,0.0194,2020-10-10
9556,California,852410,3334,16567,81,0.0194,2020-10-10
9555,California,852410,3334,16567,81,0.0194,2020-10-10
9554,California,852410,3334,16567,81,0.0194,2020-10-10
9553,California,852410,3334,16567,81,0.0194,2020-10-10
9552,California,852410,3334,16567,81,0.0194,2020-10-10
9551,California,852410,3334,16567,81,0.0194,2020-10-10
9550,California,852410,3334,16567,81,0.0194,2020-10-10
9548,California,852410,3334,16567,81,0.0194,2020-10-10
9534,California,852410,3334,16567,81,0.0194,2020-10-10
9547,California,852410,3334,16567,81,0.0194,2020-10-10
9546,California,852410,3334,16567,81,0.0194,2020-10-10
9545,California,852410,3334,16567,81,0.0194,2020-10-10
9544,California,852410,3334,16567,81,0.0194,2020-10-10
9543,California,852410,3334,16567,81,0.0194,2020-10-10
9542,California,852410,3334,16567,81,0.0194,2020-10-10
9541,California,852410,3334,16567,81,0.0194,2020-10-10
9540,California,852410,3334,16567,81,0.0194,2020-10-10
9539,California,852410,3334,16567,81,0.0194,2020-10-10
9538,California,852410,3334,16567,81,0.0194,2020-10-10
9537,California,852410,3334,16567,81,0.0194,2020-10-10
9536,California,852410,3334,16567,81,0.0194,2020-10-10
9535,California,852410,3334,16567,81,0.0194,2020-10-10
9501,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9500,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9499,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9452,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9465,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9464,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9463,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9462,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9461,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9460,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9459,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9458,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9457,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9456,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9455,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9454,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9453,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9451,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9467,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9450,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9449,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9448,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9447,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9446,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9445,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9444,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9443,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9442,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9441,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9440,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9439,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9438,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9466,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9468,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9498,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9484,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9497,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9496,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9495,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9494,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9493,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9492,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9491,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9490,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9489,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9488,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9487,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9486,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9485,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9483,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9469,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9482,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9481,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9480,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9479,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9478,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9477,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9476,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9475,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9474,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9473,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9472,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9471,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9470,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9822,California,852410,3334,16567,81,0.0194,2020-10-10
9824,California,852410,3334,16567,81,0.0194,2020-10-10
9307,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10147,California,852410,3334,16567,81,0.0194,2020-10-10
10177,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10176,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10175,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10174,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10173,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10172,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10171,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10170,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10169,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10168,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10167,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10166,California,852410,3334,16567,81,0.0194,2020-10-10
10165,California,852410,3334,16567,81,0.0194,2020-10-10
10164,California,852410,3334,16567,81,0.0194,2020-10-10
10163,California,852410,3334,16567,81,0.0194,2020-10-10
10162,California,852410,3334,16567,81,0.0194,2020-10-10
10161,California,852410,3334,16567,81,0.0194,2020-10-10
10160,California,852410,3334,16567,81,0.0194,2020-10-10
10159,California,852410,3334,16567,81,0.0194,2020-10-10
10158,California,852410,3334,16567,81,0.0194,2020-10-10
10157,California,852410,3334,16567,81,0.0194,2020-10-10
10156,California,852410,3334,16567,81,0.0194,2020-10-10
10155,California,852410,3334,16567,81,0.0194,2020-10-10
10154,California,852410,3334,16567,81,0.0194,2020-10-10
10153,California,852410,3334,16567,81,0.0194,2020-10-10
10152,California,852410,3334,16567,81,0.0194,2020-10-10
10151,California,852410,3334,16567,81,0.0194,2020-10-10
10150,California,852410,3334,16567,81,0.0194,2020-10-10
10149,California,852410,3334,16567,81,0.0194,2020-10-10
10178,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10179,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10180,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10196,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10209,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10208,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10207,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10206,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10205,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10204,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10203,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10202,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10201,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10200,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10199,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10198,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10197,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10195,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10181,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10194,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10193,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10192,Indiana,133411,1918,3782,21,0.0283,2020-10-10
10191,Indiana,133411,1918,3782,21,0.0283,2020-10-10
